filename,xmin,ymin,xmax,ymax,label
5569.png,41,7,53,35,3
5570.png,105,12,157,123,8
5571.png,51,15,57,33,1
5571.png,57,14,66,32,6
5571.png,63,14,75,32,8
5572.png,35,6,60,44,2
5572.png,60,4,83,42,0
5573.png,29,9,44,39,2
5573.png,46,9,60,39,8
5574.png,47,4,59,50,1
5574.png,64,2,90,48,5
5575.png,23,3,31,24,1
5575.png,31,2,42,23,7
5576.png,19,2,27,20,5
5577.png,32,6,53,56,4
5577.png,58,7,87,57,5
5578.png,24,6,34,31,4
5578.png,36,4,44,29,6
5579.png,65,16,86,42,5
5579.png,83,11,98,37,7
5580.png,17,6,25,21,1
5580.png,28,5,35,20,1
5581.png,28,8,35,37,1
5581.png,36,7,47,36,4
5582.png,41,15,54,44,1
5582.png,51,14,63,43,0
5582.png,63,12,77,41,5
5583.png,40,9,70,53,2
5583.png,64,10,96,54,5
5583.png,85,13,118,57,2
5584.png,43,17,52,38,1
5584.png,50,18,62,39,0
5584.png,56,18,68,39,5
5585.png,13,5,19,18,5
5585.png,19,5,25,18,3
5586.png,31,4,42,37,2
5586.png,39,6,52,39,5
5587.png,33,6,44,40,1
5587.png,44,5,60,39,0
5588.png,31,5,51,37,4
5588.png,55,5,69,37,1
5589.png,21,2,31,24,2
5589.png,29,2,40,24,6
5589.png,39,2,51,24,4
5590.png,26,7,35,22,1
5591.png,44,7,52,29,5
5591.png,51,8,58,30,1
5592.png,15,3,19,16,1
5592.png,19,4,23,17,4
5593.png,74,36,98,71,2
5593.png,91,27,109,62,0
5593.png,102,17,128,52,2
5594.png,28,5,34,27,1
5594.png,41,4,49,26,4
5595.png,42,8,57,50,1
5595.png,59,9,83,51,0
5596.png,28,1,56,46,7
5596.png,56,2,84,47,0
5597.png,56,10,74,61,1
5597.png,76,11,100,62,5
5598.png,11,1,18,15,1
5598.png,17,1,27,15,1
5599.png,49,13,64,43,5
5599.png,61,14,76,44,4
5600.png,35,9,59,45,4
5600.png,58,8,76,44,4
5601.png,28,2,40,36,1
5601.png,41,3,58,37,4
5602.png,78,29,102,93,1
5602.png,101,22,144,86,0
5602.png,145,11,184,75,5
5603.png,13,1,21,18,5
5603.png,20,1,26,18,5
5604.png,59,15,78,42,3
5604.png,76,6,99,33,2
5605.png,68,23,81,42,2
5605.png,80,22,92,41,0
5606.png,81,39,86,64,1
5606.png,86,39,95,64,5
5606.png,94,36,106,61,0
5607.png,71,11,95,68,1
5607.png,93,16,133,73,6
5608.png,84,45,115,67,9
5608.png,86,25,119,47,2
5608.png,86,66,117,88,5
5609.png,97,22,123,70,2
5610.png,20,1,30,27,1
5610.png,30,1,41,27,3
5610.png,40,1,48,27,1
5611.png,60,42,69,59,7
5611.png,69,44,80,61,2
5612.png,30,4,44,30,4
5613.png,45,8,67,53,1
5613.png,59,15,88,60,0
5613.png,86,5,127,50,3
5614.png,66,23,75,49,9
5614.png,78,23,88,49,2
5614.png,91,20,98,46,1
5615.png,14,1,21,15,3
5615.png,22,2,30,16,6
5616.png,30,6,41,33,4
5616.png,41,5,53,32,2
5617.png,71,17,81,44,1
5617.png,78,10,89,37,5
5618.png,69,29,91,56,2
5618.png,93,30,112,57,5
5619.png,25,6,33,21,4
5619.png,34,6,43,21,8
5620.png,40,12,45,33,1
5620.png,45,13,53,34,4
5620.png,52,14,60,35,7
5621.png,35,9,41,38,1
5621.png,41,8,48,37,1
5622.png,34,3,45,33,2
5622.png,44,7,54,37,0
5622.png,53,11,67,41,4
5623.png,72,22,110,66,3
5624.png,21,3,34,22,6
5625.png,41,6,70,54,7
5626.png,28,2,40,38,1
5626.png,40,5,58,41,9
5627.png,21,3,30,22,2
5627.png,30,3,42,22,0
5628.png,49,14,67,48,2
5628.png,69,12,87,46,0
5629.png,61,17,81,57,6
5629.png,81,15,91,55,1
5629.png,92,15,111,55,6
5630.png,38,9,55,41,6
5630.png,54,9,68,41,2
5631.png,195,38,222,85,6
5631.png,223,34,254,81,4
5632.png,44,13,59,41,9
5632.png,60,11,75,39,0
5633.png,42,11,51,31,4
5634.png,19,1,23,16,1
5634.png,24,1,32,16,3
5635.png,25,4,31,27,1
5635.png,32,4,44,27,3
5636.png,27,6,31,27,1
5636.png,29,6,36,27,0
5636.png,35,4,43,25,8
5637.png,23,4,33,22,2
5637.png,31,4,41,22,7
5638.png,37,9,63,49,4
5638.png,64,9,87,49,9
5639.png,67,1,86,76,1
5639.png,88,1,112,76,9
5640.png,72,18,90,59,9
5641.png,33,1,52,45,1
5641.png,53,2,82,46,0
5642.png,16,1,24,18,7
5642.png,26,1,31,18,4
5642.png,33,2,37,19,4
5643.png,66,8,77,28,2
5643.png,84,23,98,43,3
5643.png,103,39,121,59,3
5643.png,125,56,142,76,8
5644.png,157,64,184,169,5
5644.png,180,65,203,170,1
5645.png,67,7,86,57,3
5645.png,91,11,114,61,3
5646.png,52,10,65,40,3
5646.png,65,10,79,40,3
5646.png,79,8,92,38,3
5646.png,92,7,107,37,0
5647.png,17,1,27,17,4
5648.png,21,2,37,25,2
5648.png,35,1,50,24,5
5649.png,20,1,31,27,6
5649.png,33,3,44,29,6
5650.png,29,2,46,32,4
5651.png,61,13,82,57,3
5651.png,78,16,96,60,7
5651.png,93,15,114,59,7
5652.png,33,6,46,39,4
5652.png,45,4,59,37,0
5653.png,197,87,237,169,7
5653.png,237,89,265,171,7
5654.png,94,14,124,102,1
5654.png,134,18,181,106,0
5655.png,33,7,47,41,8
5655.png,46,8,62,42,5
5656.png,30,4,40,28,4
5656.png,40,5,48,29,5
5657.png,112,41,141,95,4
5657.png,141,34,172,88,4
5658.png,128,44,151,78,2
5658.png,147,40,160,74,0
5658.png,157,40,176,74,4
5659.png,28,5,40,35,1
5659.png,39,4,56,34,3
5659.png,58,6,73,36,8
5660.png,15,1,24,18,6
5661.png,34,6,53,46,2
5661.png,49,6,67,46,3
5662.png,45,19,69,59,5
5662.png,70,18,91,58,7
5662.png,94,18,116,58,9
5663.png,97,19,135,103,6
5663.png,136,15,180,99,5
5664.png,19,2,27,20,2
5664.png,25,2,32,20,1
5664.png,32,3,40,21,6
5665.png,38,1,56,50,7
5666.png,38,7,57,36,6
5667.png,20,3,30,22,4
5667.png,29,3,39,22,8
5668.png,0,5,5,20,1
5668.png,4,4,15,19,0
5668.png,14,4,26,19,8
5669.png,30,1,45,41,1
5669.png,45,1,66,41,6
5670.png,78,63,89,101,1
5670.png,89,64,104,102,3
5670.png,104,64,119,102,3
5671.png,23,1,33,24,2
5671.png,35,1,47,24,7
5672.png,84,23,131,105,8
5672.png,137,23,183,105,7
5673.png,30,7,49,35,5
5674.png,97,23,126,83,8
5674.png,130,24,157,84,5
5675.png,34,3,41,36,1
5675.png,43,3,52,36,8
5675.png,55,3,69,36,4
5676.png,39,14,48,35,3
5676.png,49,14,58,35,7
5677.png,22,7,31,27,3
5677.png,31,4,41,24,6
5678.png,36,3,57,44,5
5678.png,54,3,75,44,3
5679.png,88,18,121,112,3
5679.png,119,14,150,108,6
5680.png,17,3,25,19,3
5680.png,24,3,33,19,5
5681.png,27,4,37,31,1
5681.png,36,3,49,30,4
5682.png,70,23,97,64,6
5682.png,99,23,124,64,7
5683.png,172,56,199,98,7
5683.png,195,54,222,96,9
5683.png,216,46,248,88,4
5684.png,43,15,56,33,2
5684.png,54,15,66,33,2
5684.png,65,13,77,31,4
5685.png,26,1,38,24,4
5686.png,21,3,29,23,1
5686.png,28,3,37,23,0
5686.png,35,1,46,21,7
5687.png,80,32,92,67,1
5687.png,90,32,102,67,5
5687.png,101,32,117,67,5
5688.png,40,16,48,28,2
5688.png,41,4,50,16,0
5688.png,41,27,49,39,9
5689.png,46,8,68,47,2
5689.png,69,10,96,49,6
5690.png,53,5,65,66,2
5690.png,63,5,74,66,2
5691.png,26,4,43,33,5
5691.png,43,3,60,32,6
5692.png,8,1,15,12,2
5692.png,14,1,22,12,6
5693.png,62,13,100,72,2
5693.png,97,11,130,70,9
5694.png,35,2,54,42,1
5694.png,53,5,71,45,5
5694.png,75,1,87,41,2
5694.png,93,4,114,44,5
5695.png,58,34,82,59,3
5695.png,76,29,97,54,0
5695.png,93,20,112,45,6
5695.png,108,11,127,36,2
5696.png,36,5,49,37,2
5696.png,52,5,63,37,2
5697.png,43,12,53,42,1
5697.png,53,12,69,42,6
5698.png,50,16,61,54,1
5698.png,60,9,78,47,2
5699.png,138,93,177,143,4
5699.png,173,97,201,147,5
5699.png,202,99,248,149,4
5700.png,169,29,199,75,1
5700.png,193,24,222,70,1
5700.png,223,18,259,64,9
5701.png,16,3,22,14,2
5701.png,22,4,27,15,9
5702.png,31,9,38,30,2
5702.png,37,9,42,30,1
5702.png,42,10,50,31,4
5703.png,33,11,43,34,4
5703.png,43,9,52,32,3
5704.png,20,4,30,25,9
5704.png,26,3,38,24,8
5705.png,61,11,85,70,4
5706.png,68,15,88,56,4
5706.png,90,18,104,59,1
5707.png,16,1,25,17,3
5708.png,120,31,218,149,6
5709.png,47,6,61,54,1
5709.png,62,8,75,56,1
5709.png,77,8,91,56,1
5710.png,289,118,366,281,4
5710.png,373,95,469,258,9
5711.png,62,18,83,61,3
5711.png,85,14,102,57,3
5712.png,26,7,34,31,1
5712.png,36,6,50,30,4
5713.png,67,17,83,52,6
5713.png,88,24,101,59,5
5713.png,102,30,120,65,9
5714.png,28,6,35,25,1
5714.png,33,6,40,25,1
5714.png,38,7,46,26,4
5715.png,13,1,19,17,1
5715.png,17,1,28,17,2
5716.png,18,2,23,21,1
5716.png,24,3,33,22,9
5716.png,32,2,42,21,2
5717.png,99,33,118,66,4
5717.png,118,35,134,68,9
5717.png,134,37,150,70,0
5718.png,31,4,58,44,4
5718.png,58,5,79,45,3
5719.png,92,43,131,103,5
5719.png,129,19,171,79,7
5720.png,10,1,20,13,3
5721.png,37,4,60,37,3
5721.png,59,7,74,40,1
5722.png,18,3,23,18,1
5722.png,22,3,29,18,2
5722.png,29,5,33,20,8
5723.png,22,6,28,22,3
5723.png,28,6,40,22,9
5724.png,31,5,36,25,1
5724.png,33,6,44,26,7
5725.png,42,5,59,52,2
5725.png,61,7,76,54,9
5726.png,112,42,147,103,7
5726.png,148,26,180,87,1
5727.png,58,31,74,61,5
5727.png,74,31,89,61,2
5727.png,91,34,108,64,9
5728.png,26,1,42,33,2
5728.png,43,2,55,34,7
5728.png,57,6,74,38,0
5729.png,14,2,23,14,2
5729.png,30,1,38,13,6
5729.png,38,1,45,13,2
5730.png,50,21,74,74,1
5730.png,77,18,107,71,3
5731.png,30,2,52,38,2
5731.png,52,2,71,38,3
5732.png,117,82,142,119,2
5732.png,140,83,162,120,9
5733.png,74,21,88,49,9
5733.png,85,20,103,48,2
5734.png,38,12,49,43,7
5735.png,15,5,22,24,2
5735.png,22,3,31,22,5
5736.png,12,1,21,15,9
5736.png,20,1,29,15,0
5737.png,28,8,37,29,2
5737.png,39,7,50,28,7
5738.png,19,7,28,24,2
5738.png,26,5,37,22,5
5739.png,27,5,36,33,2
5740.png,58,7,101,75,2
5740.png,99,11,146,79,8
5741.png,53,4,92,63,4
5741.png,88,5,119,64,6
5742.png,34,7,45,31,8
5742.png,48,10,61,34,4
5743.png,14,1,26,21,3
5743.png,27,1,38,21,6
5744.png,35,7,44,37,1
5744.png,43,7,52,37,6
5744.png,51,5,61,35,6
5745.png,20,3,30,26,2
5745.png,30,5,40,28,0
5745.png,41,3,52,26,6
5746.png,11,1,23,16,2
5746.png,23,1,34,16,3
5746.png,35,1,46,16,2
5746.png,47,1,59,16,6
5747.png,39,8,55,41,2
5747.png,53,9,64,42,0
5747.png,62,9,75,42,0
5748.png,32,4,48,33,3
5748.png,49,6,68,35,4
5749.png,40,8,48,41,1
5749.png,65,10,78,43,4
5750.png,26,6,32,26,1
5750.png,31,6,36,26,2
5751.png,36,16,50,33,5
5751.png,45,15,58,32,8
5751.png,54,16,67,33,9
5752.png,22,3,38,27,5
5752.png,40,4,51,28,0
5753.png,69,16,95,64,5
5753.png,94,20,120,68,3
5753.png,129,19,152,67,5
5754.png,45,1,80,63,5
5754.png,81,7,116,69,6
5755.png,60,27,71,59,1
5755.png,71,20,88,52,7
5755.png,87,14,97,46,1
5756.png,38,13,53,52,1
5756.png,48,5,58,44,3
5757.png,70,19,88,73,1
5757.png,86,16,116,70,0
5757.png,117,21,145,75,3
5758.png,35,3,56,38,9
5758.png,53,1,74,36,7
5759.png,120,23,152,79,4
5759.png,157,23,182,79,4
5759.png,179,28,207,84,3
5760.png,40,8,48,44,1
5760.png,49,9,57,45,1
5761.png,27,6,45,33,3
5761.png,46,6,62,33,9
5761.png,63,7,79,34,9
5762.png,14,1,22,17,7
5762.png,21,1,27,17,4
5762.png,27,1,35,17,8
5763.png,90,30,111,68,4
5763.png,111,29,130,67,3
5763.png,128,32,148,70,3
5764.png,28,5,38,30,2
5764.png,37,4,44,29,1
5765.png,119,70,140,104,1
5765.png,134,65,160,99,3
5765.png,152,65,170,99,4
5766.png,53,17,84,62,4
5766.png,83,12,117,57,0
5766.png,117,14,149,59,4
5766.png,148,19,178,64,6
5767.png,31,8,49,39,7
5768.png,59,22,72,51,2
5768.png,74,21,87,50,6
5769.png,17,3,24,21,1
5769.png,24,3,32,21,1
5770.png,53,20,73,55,5
5770.png,70,14,88,49,2
5770.png,86,12,101,47,6
5771.png,24,4,38,29,2
5771.png,38,3,51,28,2
5771.png,52,6,62,31,1
5771.png,64,6,75,31,8
5772.png,26,10,36,26,8
5772.png,39,9,48,25,1
5772.png,51,10,63,26,0
5773.png,70,31,77,56,1
5773.png,76,33,85,58,8
5773.png,84,32,95,57,5
5774.png,69,41,104,86,2
5774.png,91,23,115,68,7
5774.png,110,15,136,60,9
5775.png,124,50,143,97,0
5775.png,134,55,158,102,1
5775.png,155,46,181,93,3
5776.png,174,43,192,81,1
5776.png,188,37,206,75,5
5776.png,201,32,222,70,4
5777.png,19,2,27,19,2
5777.png,27,3,36,20,5
5777.png,36,3,43,20,7
5778.png,63,20,90,79,2
5778.png,91,12,117,71,7
5779.png,81,26,110,68,2
5780.png,14,1,20,16,9
5780.png,21,1,26,16,6
5781.png,34,3,51,41,1
5781.png,49,4,72,42,7
5781.png,70,4,99,42,4
5782.png,24,6,43,30,4
5782.png,42,6,59,30,7
5783.png,42,11,59,36,6
5783.png,64,10,78,35,2
5783.png,84,13,104,38,0
5784.png,113,29,162,109,9
5785.png,24,3,32,25,2
5785.png,33,1,43,23,9
5786.png,11,1,19,13,2
5786.png,18,1,23,13,1
5786.png,24,1,33,13,9
5786.png,33,2,40,14,1
5787.png,44,13,75,65,4
5787.png,67,2,97,54,6
5788.png,82,42,109,79,2
5788.png,106,41,132,78,0
5789.png,53,16,62,40,7
5789.png,62,17,74,41,3
5790.png,84,29,106,81,1
5790.png,102,25,129,77,5
5790.png,128,27,156,79,2
5791.png,23,5,30,25,3
5792.png,36,6,50,39,4
5792.png,50,5,62,38,0
5792.png,64,7,78,40,2
5793.png,26,4,36,28,9
5793.png,36,6,45,30,7
5794.png,64,17,78,63,1
5794.png,75,21,99,67,0
5795.png,56,35,71,75,1
5795.png,70,21,93,61,8
5795.png,86,12,107,52,5
5796.png,55,9,68,36,3
5796.png,73,16,86,43,2
5796.png,86,25,102,52,6
5797.png,61,10,83,57,5
5797.png,82,10,98,57,1
5797.png,99,11,122,58,0
5798.png,20,4,27,22,1
5799.png,44,12,62,48,8
5799.png,60,11,78,47,7
5800.png,31,5,47,33,2
5800.png,47,7,61,35,4
5801.png,19,2,29,20,2
5801.png,29,2,35,20,1
5801.png,34,2,45,20,6
5802.png,56,17,66,39,1
5802.png,66,21,76,43,3
5803.png,46,4,59,33,9
5803.png,63,6,73,35,1
5804.png,54,7,77,56,1
5804.png,72,7,100,56,0
5804.png,100,12,131,61,6
5805.png,90,55,121,98,5
5805.png,114,34,140,77,3
5805.png,132,19,165,62,2
5806.png,4,1,22,40,8
5806.png,33,10,54,32,1
5807.png,24,4,32,28,1
5807.png,30,4,40,28,4
5808.png,37,11,49,43,1
5808.png,51,7,65,39,4
5809.png,37,2,57,43,2
5809.png,56,4,75,45,0
5810.png,86,25,105,55,9
5810.png,98,21,108,51,3
5811.png,21,7,27,25,1
5811.png,27,6,38,24,9
5812.png,48,9,72,57,2
5812.png,74,11,96,59,0
5813.png,32,4,57,45,3
5813.png,63,1,77,42,2
5813.png,78,1,110,42,4
5814.png,72,6,117,77,8
5814.png,123,16,163,87,2
5815.png,29,7,39,27,3
5815.png,43,8,53,28,4
5815.png,57,9,68,29,4
5816.png,12,1,18,16,1
5816.png,18,1,24,16,4
5816.png,25,1,32,16,1
5816.png,32,1,39,16,7
5817.png,32,3,48,37,2
5817.png,46,6,59,40,8
5817.png,57,4,75,38,5
5818.png,48,8,69,41,4
5818.png,69,10,89,43,9
5819.png,17,3,22,18,1
5819.png,21,3,25,18,2
5819.png,25,3,30,18,7
5820.png,31,6,38,31,2
5820.png,38,6,46,31,8
5821.png,76,21,94,58,1
5821.png,91,21,116,58,9
5822.png,25,5,33,31,1
5822.png,32,2,43,28,8
5822.png,41,2,50,28,2
5823.png,28,4,42,31,2
5823.png,42,4,57,31,6
5823.png,56,5,71,32,3
5824.png,57,18,73,45,2
5824.png,74,15,85,42,2
5824.png,85,16,100,43,9
5825.png,88,29,107,62,2
5825.png,107,20,119,53,8
5826.png,131,24,153,65,2
5826.png,142,71,167,112,6
5826.png,151,118,178,159,3
5827.png,17,1,28,23,2
5827.png,27,1,38,23,0
5828.png,33,7,41,32,3
5828.png,42,8,50,33,2
5829.png,27,6,34,23,2
5829.png,33,4,40,21,3
5830.png,42,13,57,41,6
5830.png,59,11,73,39,3
5831.png,24,2,32,26,2
5831.png,34,4,41,28,2
5832.png,130,51,147,78,4
5832.png,141,51,160,78,5
5832.png,156,54,171,81,0
5833.png,37,4,54,48,8
5833.png,48,4,71,48,5
5834.png,87,48,119,102,1
5834.png,108,21,149,75,2
5835.png,50,8,65,48,9
5835.png,67,9,81,49,9
5836.png,60,20,96,57,4
5836.png,92,19,129,56,2
5837.png,53,15,64,34,8
5837.png,63,13,71,32,3
5838.png,42,13,56,38,2
5838.png,57,12,67,37,1
5838.png,67,13,79,38,8
5839.png,47,10,68,55,1
5839.png,66,12,96,57,5
5840.png,131,70,145,90,3
5840.png,142,69,156,89,0
5840.png,150,69,164,89,9
5841.png,46,18,58,40,3
5841.png,60,18,72,40,0
5841.png,75,16,87,38,9
5842.png,113,76,150,130,5
5842.png,126,36,169,90,3
5842.png,156,19,193,73,9
5843.png,266,66,285,114,4
5843.png,283,70,302,118,3
5843.png,304,70,327,118,4
5844.png,28,5,36,29,3
5844.png,36,5,45,29,4
5845.png,19,3,26,19,7
5845.png,25,3,32,19,7
5846.png,84,31,94,63,2
5846.png,91,28,105,60,5
5847.png,17,1,22,18,1
5847.png,22,1,31,18,4
5848.png,30,3,43,31,2
5848.png,43,5,57,33,3
5849.png,50,16,63,47,2
5849.png,67,19,80,50,0
5849.png,86,16,99,47,2
5850.png,15,1,22,15,3
5850.png,24,1,32,15,0
5850.png,33,1,42,15,8
5851.png,22,6,29,22,4
5851.png,29,6,36,22,7
5852.png,43,8,60,47,1
5852.png,56,7,79,46,3
5853.png,22,1,32,20,3
5853.png,33,1,43,20,2
5854.png,40,9,70,50,3
5854.png,71,7,100,48,9
5855.png,56,14,83,67,6
5855.png,82,16,106,69,6
5856.png,19,4,27,18,6
5856.png,29,2,35,16,9
5857.png,24,2,36,27,6
5858.png,70,15,114,107,1
5858.png,118,15,160,107,3
5859.png,31,12,43,32,3
5859.png,44,11,54,31,8
5859.png,55,10,66,30,9
5860.png,33,4,48,39,6
5861.png,35,3,66,46,6
5861.png,64,2,96,45,6
5862.png,90,20,135,106,3
5862.png,145,18,184,104,6
5863.png,43,18,54,39,1
5863.png,53,16,64,37,1
5863.png,62,10,79,31,2
5864.png,37,6,50,38,4
5864.png,51,5,64,37,7
5865.png,52,2,60,42,1
5865.png,61,9,75,49,3
5865.png,75,12,89,52,3
5866.png,32,9,49,31,4
5866.png,46,9,62,31,7
5866.png,60,9,77,31,7
5867.png,55,4,85,69,2
5867.png,87,11,107,76,1
5868.png,42,12,50,33,1
5868.png,52,14,60,35,9
5868.png,61,14,69,35,2
5869.png,51,5,68,57,3
5870.png,25,6,39,27,4
5870.png,38,1,48,22,8
5871.png,41,9,59,42,5
5872.png,51,15,72,50,3
5872.png,76,12,92,47,0
5873.png,32,7,42,34,4
5873.png,43,7,54,34,3
5874.png,29,4,41,28,7
5874.png,40,5,53,29,6
5875.png,92,27,118,91,7
5875.png,123,21,140,85,1
5875.png,140,20,168,84,8
5876.png,46,9,55,38,1
5876.png,56,8,73,37,5
5877.png,59,13,75,75,5
5877.png,74,17,91,79,5
5878.png,33,11,51,65,1
5878.png,52,15,73,69,8
5878.png,72,15,97,69,9
5879.png,42,7,59,44,3
5879.png,63,11,82,48,8
5880.png,25,5,42,30,2
5881.png,34,7,51,41,3
5881.png,50,6,67,40,9
5882.png,69,28,99,82,2
5882.png,96,15,112,69,1
5883.png,30,7,46,32,4
5884.png,29,5,44,33,9
5884.png,47,5,62,33,0
5885.png,40,8,55,45,5
5885.png,50,4,69,41,3
5886.png,29,4,45,32,6
5886.png,47,5,62,33,3
5887.png,32,9,39,35,1
5887.png,42,8,48,34,0
5887.png,49,4,59,30,0
5888.png,16,3,22,15,1
5888.png,25,3,33,15,5
5889.png,45,3,52,50,1
5889.png,54,10,66,57,3
5890.png,21,2,28,20,1
5890.png,28,2,33,20,1
5890.png,35,3,44,21,7
5891.png,75,23,103,67,4
5891.png,105,17,124,61,1
5892.png,42,8,68,48,4
5892.png,68,14,91,54,4
5893.png,10,1,17,15,1
5893.png,17,2,25,16,3
5893.png,24,1,30,15,1
5893.png,31,0,38,14,4
5894.png,43,8,61,55,5
5894.png,62,6,81,53,3
5895.png,72,17,97,58,7
5895.png,95,16,124,57,5
5895.png,126,13,153,54,2
5896.png,23,14,31,32,1
5896.png,33,14,41,32,1
5896.png,40,13,50,31,7
5897.png,89,59,127,103,3
5897.png,121,42,162,86,2
5897.png,150,23,198,67,5
5898.png,188,114,215,163,2
5898.png,211,116,234,165,9
5899.png,21,4,34,22,2
5900.png,23,5,28,20,1
5900.png,28,4,34,19,2
5900.png,34,4,39,19,3
5901.png,244,90,266,143,3
5901.png,262,79,274,132,7
5901.png,275,71,291,124,4
5902.png,32,9,38,39,1
5902.png,37,9,47,39,7
5903.png,76,27,110,92,4
5903.png,108,22,142,87,3
5904.png,22,7,31,24,4
5905.png,17,2,25,21,5
5905.png,25,2,35,21,0
5905.png,36,2,44,21,9
5906.png,26,3,36,24,9
5907.png,30,5,42,27,7
5907.png,42,7,54,29,4
5908.png,45,6,62,50,7
5909.png,30,5,43,35,1
5909.png,44,3,61,33,7
5910.png,28,4,41,27,5
5910.png,43,3,54,26,9
5911.png,45,10,57,49,1
5911.png,52,7,73,46,9
5911.png,70,7,92,46,8
5912.png,30,4,47,38,1
5912.png,45,4,64,38,4
5912.png,65,4,90,38,6
5913.png,53,14,77,59,2
5913.png,76,12,99,57,4
5913.png,98,10,120,55,7
5914.png,30,3,51,38,3
5914.png,51,1,66,36,1
5915.png,30,6,39,27,2
5915.png,36,7,45,28,6
5915.png,43,7,51,28,8
5916.png,39,6,51,32,9
5917.png,36,10,51,37,5
5917.png,50,11,60,38,4
5918.png,34,5,69,55,2
5918.png,69,6,98,56,9
5919.png,26,4,37,28,5
5919.png,34,5,45,29,9
5920.png,13,1,21,14,3
5920.png,22,2,28,15,2
5921.png,52,16,65,50,2
5921.png,72,16,92,50,6
5922.png,47,7,56,30,1
5923.png,57,8,74,61,3
5923.png,76,12,97,65,2
5924.png,57,11,68,64,1
5924.png,68,11,87,64,6
5925.png,159,67,170,107,5
5926.png,34,7,48,32,9
5926.png,50,6,58,31,1
5927.png,63,9,87,71,2
5927.png,86,14,108,76,0
5928.png,69,14,97,81,1
5928.png,96,14,126,81,9
5928.png,123,12,161,79,0
5929.png,18,4,31,25,2
5929.png,29,5,43,26,8
5930.png,38,9,59,36,2
5931.png,43,9,57,41,2
5931.png,61,11,73,43,3
5931.png,74,11,89,43,4
5932.png,18,1,24,21,1
5932.png,34,1,51,21,0
5933.png,59,7,102,84,4
5933.png,93,8,145,85,3
5934.png,75,31,100,63,4
5934.png,101,31,114,63,4
5934.png,114,24,130,56,3
5935.png,44,7,54,26,5
5936.png,39,12,46,30,1
5936.png,46,13,52,31,4
5937.png,30,5,37,31,1
5937.png,38,4,48,30,3
5938.png,118,25,149,84,4
5938.png,147,14,178,73,6
5939.png,41,12,48,35,1
5939.png,46,12,58,35,9
5939.png,56,10,68,33,9
5939.png,68,10,80,33,2
5940.png,27,2,38,33,9
5941.png,53,11,69,39,3
5941.png,66,5,82,33,4
5942.png,62,17,87,59,7
5942.png,82,18,106,60,6
5942.png,102,19,129,61,8
5943.png,59,40,73,70,1
5943.png,70,34,81,64,1
5943.png,80,22,92,52,8
5943.png,86,9,103,39,7
5944.png,18,3,23,20,1
5944.png,25,5,34,22,0
5945.png,19,2,31,23,3
5945.png,30,2,42,23,6
5946.png,43,29,58,60,1
5946.png,59,23,77,54,2
5946.png,73,9,91,40,5
5946.png,91,1,116,32,7
5947.png,45,6,72,51,8
5947.png,74,7,103,52,9
5948.png,49,1,69,62,1
5949.png,20,4,31,22,2
5949.png,32,3,43,21,2
5950.png,27,5,43,38,8
5950.png,43,2,56,35,1
5951.png,42,10,67,54,7
5952.png,31,9,43,26,3
5952.png,43,9,54,26,2
5953.png,80,19,91,68,1
5953.png,95,16,107,65,3
5953.png,111,19,122,68,2
5954.png,27,6,41,33,8
5954.png,41,5,50,32,0
5955.png,28,11,39,30,5
5955.png,38,9,48,28,5
5956.png,46,12,63,47,5
5957.png,70,11,94,84,1
5957.png,94,12,124,85,2
5958.png,147,60,164,87,3
5958.png,163,62,180,89,8
5958.png,178,61,195,88,6
5959.png,73,22,97,67,2
5959.png,98,19,121,64,5
5960.png,30,5,43,35,1
5960.png,46,5,66,35,7
5961.png,75,24,96,64,7
5961.png,96,22,115,62,3
5962.png,12,2,15,13,1
5962.png,16,1,20,12,3
5962.png,21,1,26,12,4
5963.png,13,4,24,22,4
5963.png,24,4,36,22,5
5964.png,26,1,45,35,4
5965.png,8,11,24,34,2
5965.png,25,14,39,37,6
5966.png,33,8,46,41,8
5966.png,44,5,54,38,1
5967.png,69,9,114,82,5
5968.png,78,16,91,51,1
5968.png,89,23,103,58,6
5969.png,28,5,39,26,7
5970.png,69,24,103,77,2
5970.png,97,21,129,74,6
5970.png,128,21,149,74,0
5971.png,19,4,34,26,9
5971.png,33,4,48,26,6
5972.png,40,18,52,45,1
5972.png,46,15,60,42,0
5972.png,55,8,72,35,2
5973.png,30,4,44,35,1
5973.png,46,3,65,34,1
5974.png,19,2,26,25,3
5974.png,26,1,34,24,0
5975.png,37,9,50,35,1
5975.png,48,8,61,34,0
5975.png,60,6,76,32,7
5976.png,36,8,55,43,3
5976.png,55,6,72,41,9
5977.png,19,1,28,27,3
5977.png,31,1,41,27,4
5978.png,29,6,37,23,3
5978.png,38,11,44,28,3
5978.png,47,16,54,33,9
5979.png,45,7,73,51,5
5980.png,176,25,187,48,1
5980.png,186,25,199,48,0
5980.png,198,25,209,48,5
5980.png,208,25,220,48,5
5981.png,39,5,48,46,1
5981.png,47,5,53,46,1
5982.png,16,2,31,24,2
5983.png,50,21,65,54,3
5983.png,65,20,80,53,5
5984.png,22,8,27,22,1
5984.png,25,6,31,20,1
5984.png,30,5,39,19,8
5985.png,20,5,33,21,2
5985.png,31,5,44,21,0
5985.png,47,6,55,22,3
5986.png,31,6,50,36,1
5987.png,18,1,28,17,4
5987.png,27,1,36,17,2
